name,combo
Leilani,6-2-8
Vickie,5-9-5
Diann,1-5-6
Karolyn,7-1-8
Deann,6-5-2
Noretta,3-9-3
Shelvia,6-7-4
Shelvie,1-7-8
Shelia,6-3-9
Janyce,6-7-4
Jonell,2-3-5
Marolyn,7-3-1
Mimi,9-8-8
Noreta,3-7-1
Roseanne,8-2-1
Lorelei,7-6-4
Vicky,9-7-7
Helaine,2-7-9
Maryjo,7-5-3
Deana,7-9-7
Janine,6-2-8
Ronda,7-9-7
Leanne,2-4-6
Cindy,9-1-1
Judi,3-5-8
Karel,6-5-2
Karon,7-7-5
Glynda,1-8-9
Tamara,3-6-9
Suzann,4-1-5
Fran,1-2-3
Nanci,1-4-5
April,1-1-2
Hedy,5-1-6
Mari,1-4-5
Jannette,2-6-8
Jerri,5-1-6
Heidi,5-3-8
Dotty,6-6-3
Suellen,4-3-7
Lonna,7-4-2
Kathie,6-3-9
Ilona,7-8-6
Laraine,7-8-6
Susann,4-3-7
Rona,7-5-3
Sharen,6-5-2
Lynnette,1-6-7
Scarlett,6-2-8
Belinda,6-5-2
Pam,1-2-3
Ruthanne,9-2-2
Juliann,4-5-9
Sherron,2-5-7
Donita,7-2-9
Georgiann,3-6-9
Jerilyn,5-7-3
Sharyn,1-3-4
Sherri,5-9-5
Suzan,4-5-9
Nyla,1-6-7
Trina,1-7-8
Judyth,3-4-7
Nikki,9-9-9
Sheri,5-9-5
Jana,2-6-8
Adrianne,7-5-3
Georgeann,8-6-5
Terri,5-2-7
Caren,6-8-5
Kristine,5-1-6
Geri,5-7-3
Jerilynn,5-3-8
Karan,2-7-9
Rosann,7-2-9
Cheri,5-2-7
Leann,6-4-1
Phyliss,9-9-9
Merrily,5-5-1
Melody,2-9-2
Kaaren,7-7-5
Cassandra,3-5-8
Aloma,8-7-6
Cathie,6-4-1
Sandi,1-1-2
Ronna,7-1-8
Karren,6-7-4
Jerrilyn,5-7-3
Sheron,2-5-7
Pauletta,1-5-6
Merrilee,6-7-4
Terrie,1-2-3
Tonya,7-7-5
Sunny,3-9-3
Karyn,1-5-6
Ginny,9-6-6
Charla,2-5-7
Tana,2-7-9
Charolette,8-9-8
Marcy,1-5-6
Cheryle,1-3-4
Kathi,1-3-4
Karyl,1-3-4
Candy,1-1-2
Sherryl,5-1-6
Luana,5-8-4
Rozanne,3-9-3
Carlyn,1-9-1
Jacquelynn,9-5-5
Caron,7-8-6
Suzette,4-4-8
Dorinda,7-4-2
Teri,5-2-7
Alana,3-8-2
Danna,2-5-7
Maribeth,6-7-4
Pamala,3-5-8
Rosalinda,8-4-3
Elyse,1-2-3
Pamella,7-8-6
Bobbi,6-6-3
Corliss,6-8-5
Cheryll,5-6-2
Graciela,7-4-2
Sherilyn,5-6-2
Deirdre,1-8-9
Gerri,5-7-3
Glinda,1-1-2
Mickie,5-9-5
Marybeth,6-5-2
Cherrie,1-2-3
Laureen,5-8-4
Patrice,6-3-9
Aleta,7-5-3
Candice,6-6-3
Kristina,1-1-2
Vickey,5-7-3
Nicki,9-1-1
Deena,2-9-2
Janeen,2-2-4
Meryl,5-5-1
Bettina,6-2-8
Robyn,6-5-2
Sharyl,1-1-2
Erica,6-3-9
Lani,1-8-9
Leslee,6-7-4
Deidre,1-8-9
Katrina,2-9-2
Kristi,9-5-5
Cherryl,5-3-8
Dayle,6-5-2
Randi,1-9-1
Lori,6-3-9
Jacalyn,2-1-3
Starr,1-3-4
Kendra,6-2-8
Suzanna,5-1-6
Debby,5-6-2
Valarie,7-7-5
Melodie,7-2-9
Annemarie,3-5-8
Michaele,2-9-2
Janna,2-2-4
Trudi,3-6-9
Sandie,6-1-7
Daria,2-4-6
Vikki,9-8-8
Rachelle,2-8-1
Tonia,7-7-5
Marcie,6-7-4
Candis,1-4-5
Shiela,6-3-9
Regenia,2-3-5
Debora,3-6-9
Maura,5-4-9
Caryn,1-6-7
Kristie,5-5-1
Lizabeth,6-5-2
Regena,2-3-5
Denice,1-3-4
Drema,6-8-5
Shirleen,1-8-9
Cathey,6-2-8
Cristina,1-2-3
Lyndia,1-1-2
Blanca,2-4-6
Fonda,7-6-4
Renae,2-5-7
Kathlene,2-2-4
Loreen,7-8-6
Shauna,5-5-1
Sharman,2-9-2
Valorie,3-7-1
Sanjuanita,6-5-2
Bethany,6-6-3
Christa,1-5-6
Sanjuana,6-3-9
Candyce,6-4-1
Lorrie,2-3-5
Tara,2-2-4
Pamelia,7-5-3
Kristy,9-3-3
Collette,7-4-2
Roxann,7-7-5
Debrah,6-5-2
Mindy,9-2-2
Krista,1-5-6
Leticia,6-8-5
Terese,6-3-9
Mara,2-4-6
Nicolette,7-6-4
Vanessa,7-2-9
Merrie,1-4-5
Debbra,6-8-5
Jenifer,1-3-4
Lourdes,5-8-4
Geralyn,6-4-1
Jaclyn,1-1-2
Sharleen,2-8-1
Lorie,2-3-5
Allyson,7-3-1
Angelia,7-6-4
Jann,1-2-3
Joleen,7-9-7
Christi,9-5-5
Esmeralda,3-3-6
Teena,2-7-9
Gwenda,6-3-9
Rhona,7-4-2
Brinda,1-2-3
Pandora,8-7-6
Jodi,6-5-2
Kimberley,1-9-1
Megan,6-7-4
Lauri,4-3-7
Paige,6-5-2
Deborrah,3-5-8
Joette,7-5-3
Lise,5-4-9
Jacqulyn,4-9-4
Milagros,7-6-4
Marlena,7-3-1
Roxane,3-2-5
Ellyn,5-9-5
Debera,2-6-8
Joni,6-6-3
Cindi,9-3-3
Tricia,1-5-6
Brooke,8-4-3
Doretta,3-8-2
Lorri,6-3-9
Danette,2-4-6
Marci,1-7-8
Alisa,2-4-6
Kari,1-2-3
Lesa,6-4-1
Francesca,7-9-7
Lanette,2-3-5
Sharla,2-3-5
Kimberlee,6-2-8
Zandra,2-8-1
Sheree,6-9-6
Sabrina,2-8-1
Valinda,2-7-9
Sherie,1-9-1
Joanie,3-6-9
Starla,2-6-8
Merri,5-4-9
Kerri,5-2-7
Leeann,2-4-6
Vernita,6-2-8
Cherri,5-2-7
Bambi,1-8-9
Renita,6-7-4
Janel,6-9-6
Desiree,6-5-2
Denese,6-1-7
Roni,6-5-2
Sheilah,6-2-8
Athena,7-6-4
Jeryl,5-2-7
Danita,2-2-4
Gisele,1-2-3
Sherree,6-9-6
Debi,5-6-2
Kandy,1-9-1
Felecia,2-3-5
Migdalia,2-9-2
Dayna,2-7-9
Debbi,5-8-4
Debroah,3-5-8
Jaye,6-8-5
Monique,5-8-4
Tami,1-6-7
Taryn,1-5-6
Lorinda,7-3-1
Moira,7-4-2
Melodee,3-2-5
Sheryll,5-4-9
Trena,6-7-4
Noemi,2-9-2
Leesa,2-4-6
Marisa,2-5-7
Dawna,2-5-7
Tracie,6-5-2
Dani,1-9-1
Sheena,2-5-7
Dara,2-4-6
Kelli,5-8-4
Shawna,2-1-3
Barb,1-4-5
Kathey,6-1-7
Kellie,1-8-9
Wendi,5-5-1
Gaylene,2-4-6
Liz,9-2-2
Jeanna,7-2-9
Kara,2-2-4
Leisa,6-4-1
Chandra,2-2-4
Dori,6-4-1
Jami,1-5-6
Meg,5-2-7
Maritza,2-5-7
Stacie,6-6-3
Glynis,9-5-5
Juli,3-4-7
Babette,2-8-1
Tammie,6-1-7
Tamera,7-6-4
Tamra,2-6-8
Traci,1-5-6
Tammi,1-1-2
Deb,5-6-2
Tamela,7-9-7
Cyndi,9-1-1
Gabrielle,2-6-8
Cathi,1-4-5
Erika,6-2-8
Candi,1-3-4
Jacki,1-6-7
Nilda,1-3-4
Keri,5-2-7
Sarita,2-3-5
Tia,1-2-3
Bridgette,1-8-9
Tamie,6-6-3
Brigitte,5-4-9
Suzy,3-7-1
Kirsten,5-1-6
Tambra,2-8-1
Missy,9-4-4
Gigi,9-5-5
Perri,5-7-3
Karrie,6-2-8
Lissa,1-5-6
Lanita,2-1-3
Suzie,8-9-8
Bev,5-6-2
Alyson,7-9-7
Tresa,6-3-9
Kandi,1-2-3
Bridgett,5-8-4
Cari,1-3-4
Tori,6-2-8
Alesia,7-4-2
Ivette,1-8-9
Kerrie,1-2-3
Renea,2-5-7
Angelica,7-9-7
Liane,6-8-5
Shelli,5-6-2
Lesia,6-4-1
Penni,5-8-4
Tonja,7-8-6
Keely,1-3-4
Melisa,6-8-5
Tari,1-2-3
Deedee,2-8-1
Kayla,2-3-5
Lisha,1-3-4
Misty,9-5-5
Deidra,6-8-5
Leisha,6-3-9
Elana,7-8-6
Adriana,3-9-3
Loriann,7-4-2
Tania,2-7-9
Dedra,6-8-5
Evette,6-8-5
Latanya,3-8-2
Fawn,1-7-8
Risa,1-1-2
Krystal,1-6-7
Deeann,2-5-7
Johnna,7-1-8
Velvet,1-4-5
Corina,7-8-6
Jeana,7-6-4
Angelique,5-5-1
Marnita,2-2-4
Jonna,7-2-9
Machelle,2-3-5
Maribel,6-9-6
Barbie,6-4-1
Loria,7-3-1
Gwyn,7-8-6
Shanna,2-1-3
Monika,7-2-9
Trisha,1-2-3
Alecia,7-6-4
Janene,2-2-4
Latonya,8-8-7
Staci,1-6-7
Stefanie,2-5-7
Melonie,7-3-1
Marisol,7-8-6
Aretha,7-1-8
Marti,1-6-7
Darci,1-7-8
Adriene,2-9-2
Dawne,6-5-2
Charisse,6-4-1
Shirl,9-3-3
Lesli,5-7-3
Jena,6-6-3
Brigette,1-4-5
Tamala,3-9-3
Shana,2-5-7
Delisa,6-8-5
Maricela,7-1-8
Alyssa,2-3-5
Michell,5-3-8
Tonda,7-2-9
Richelle,1-8-9
Jeanmarie,3-1-4
Marissa,2-6-8
Melony,2-1-3
Deneen,6-5-2
Mia,1-4-5
Kecia,6-5-2
Djuna,4-1-5
Djuana,5-1-6
Noelle,7-2-9
Renata,7-7-5
Tessa,6-4-1
Anjanette,3-6-9
Denine,1-5-6
Daneen,2-5-7
Holli,6-5-2
Kimberli,5-2-7
Linette,1-3-4
Christal,1-8-9
Alisha,2-3-5
Elaina,7-8-6
Karri,1-2-3
Delinda,6-7-4
Tyra,1-9-1
Tawana,3-3-6
Marnie,6-9-6
Dionne,2-5-7
Kimberlie,1-2-3
Gabriela,7-3-1
Casandra,3-4-7
Marni,1-9-1
Tangela,7-8-6
Kimberely,1-9-1
Shanda,2-9-2
Demetria,2-1-3
Lavonda,8-7-6
Natasha,3-7-1
Mechelle,6-3-9
Shonda,7-9-7
Yolonda,4-1-5
Brigid,9-4-4
Julianna,5-5-1
Carin,1-8-9
Keli,5-5-1
Gia,1-7-8
Latricia,2-8-1
Lizette,1-6-7
Cristine,5-2-7
Bethann,6-4-1
Tabatha,3-5-8
Joelle,7-7-5
Lara,2-3-5
Sonji,6-7-4
Tamatha,3-7-1
Tasha,2-2-4
Tatia,2-4-6
Gidget,5-2-7
Latonia,8-1-9
Brandi,1-2-3
Nichole,2-1-3
Alissa,2-5-7
Demetra,2-1-3
Joell,2-7-9
Inger,5-3-8
Caprice,6-4-1
Denita,6-2-8
Mellissa,6-3-9
Lia,1-3-4
Catrina,2-1-3
Milissa,1-9-1
Sunday,4-8-3
Meghan,6-6-3
Andria,2-9-2
Nichelle,1-4-5
Cami,1-7-8
Anissa,2-7-9
Josette,7-6-4
Lissette,1-9-1
Adriane,7-9-7
Windy,9-3-3
Kami,1-6-7
Buffy,3-3-6
Karie,6-2-8
Keisha,6-2-8
Wende,1-5-6
Tawnya,2-1-3
Danelle,2-6-8
Misti,9-7-7
Tisha,1-2-3
Larissa,2-5-7
Darcie,6-7-4
Mayra,2-2-4
Sebrina,6-8-5
Ericka,6-5-2
Towanda,8-7-6
Michaela,7-9-7
Cristy,9-4-4
Cherise,1-3-4
Tanja,2-8-1
Carie,6-3-9
Carri,1-3-4
Tiffani,1-1-2
Coretta,3-7-1
Tamiko,7-8-6
Tamika,2-8-1
Chantel,6-3-9
Shannan,2-6-8
Kristal,1-8-9
Davina,2-4-6
Kirstin,9-1-1
Latrice,6-8-5
Jolie,2-4-6
Cristi,9-6-6
Cori,6-3-9
Araceli,7-6-4
Stephenie,6-5-2
Melissia,6-9-6
Chantal,2-3-5
Corrina,7-8-6
Gillian,1-9-1
Rolanda,8-3-2
Nicola,7-2-9
Kellee,6-8-5
Shani,1-5-6
Chanda,2-2-4
Cinnamon,7-4-2
Chelsea,2-6-8
Ami,1-4-5
Racquel,9-5-5
Nicolle,2-5-7
Autumn,7-2-9
Kisha,1-2-3
Latasha,3-5-8
Shonna,7-1-8
Christin,9-1-1
Latisha,2-5-7
Dione,2-9-2
Jada,2-5-7
Kyra,1-9-1
Mindi,9-4-4
Shona,7-5-3
Mellisa,6-2-8
Christen,5-1-6
Alexandria,8-9-8
Sharonda,8-9-8
Julissa,4-6-1
Karina,2-7-9
Kira,1-2-3
Tawanda,3-7-1
Marisela,7-8-6
Terra,6-2-8
Lashonda,8-3-2
Tera,6-2-8
Toya,7-2-9
Carissa,2-5-7
Stefani,6-5-2
Kesha,6-2-8
Tisa,1-3-4
Maya,2-2-4
Angella,7-9-7
Tiffanie,6-1-7
Trista,1-5-6
Raina,2-5-7
Crista,1-6-7
Kristan,1-1-2
Tawanna,3-8-2
Niki,9-7-7
Serina,6-6-3
Shawnda,2-5-7
Tosha,7-2-9
Christel,5-8-4
Tracee,2-5-7
Dyan,1-7-8
Tanisha,2-7-9
Chantelle,2-6-8
Stephany,6-3-9
Treena,2-7-9
Yesenia,2-4-6
Candida,2-7-9
Tarsha,2-2-4
Tameka,7-8-6
Ayanna,3-8-2
Jenni,5-2-7
Brandie,6-2-8
Shantel,6-1-7
Ebony,2-5-7
Shayla,2-1-3
Kia,1-2-3
Alysia,2-2-4
Summer,8-9-8
Jenna,6-2-8
Latoya,8-3-2
Cristal,1-9-1
Shanta,2-7-9
Shalonda,8-3-2
Angelic,6-9-6
Brenna,6-3-9
Alycia,2-4-6
Damaris,2-9-2
Consuela,6-3-9
Lashanda,3-3-6
Adria,2-4-6
Lasonya,8-7-6
Shara,2-9-2
Katina,2-9-2
Catina,2-1-3
Cher,5-2-7
Lakisha,2-5-7
Chastity,1-5-6
Nikole,2-1-3
Contina,7-6-4
Chiquita,4-3-7
Chasity,1-3-4
Nichol,6-1-7
Brandee,2-2-4
Camisha,2-7-9
Lakesha,7-5-3
Anika,2-7-9
Cherilyn,5-8-4
Alejandra,8-4-3
Lakeisha,7-5-3
Latosha,8-5-4
Keena,2-7-9
Sasha,2-1-3
Nikita,1-9-1
Cristin,9-2-2
Rocio,3-3-6
Tomika,7-8-6
Tomeka,3-8-2
Racheal,7-5-3
Griselda,6-6-3
Keesha,2-2-4
Liliana,2-2-4
Stephaine,2-5-7
Bree,1-2-3
Latrina,2-1-3
Felisha,6-9-6
Layla,2-4-6
Celena,2-2-4
Jenniffer,1-5-6
Rebeca,2-5-7
Sherita,6-2-8
Kori,6-2-8
Alethea,3-4-7
Carly,1-4-5
Aisha,2-9-2
Cicely,5-7-3
Anitra,2-7-9
Bianca,2-1-3
Vonetta,3-4-7
Latarsha,3-5-8
Nyree,1-3-4
Alexa,7-9-7
Fatima,2-3-5
Keshia,6-2-8
Daniela,7-3-1
Danyelle,2-4-6
Mendy,5-2-7
Charissa,2-4-6
Shantell,6-4-1
Marquita,5-5-1
Briana,2-7-9
Chanel,6-1-7
Danyell,6-4-1
Sunshine,8-2-1
Nia,1-5-6
Nikia,1-7-8
Jamila,2-8-1
Tanika,2-9-2
Brande,6-2-8
Meagan,7-7-5
Jasmin,1-2-3
Maranda,3-4-7
Lakeshia,7-5-3
Kyla,1-3-4
Syreeta,2-1-3
Luciana,5-2-7
Tobi,6-4-1
Alanna,3-4-7
Mistie,5-7-3
Tamica,2-9-2
Carisa,2-4-6
Cherish,5-2-7
Cecily,5-7-3
Haley,6-9-6
Mandi,1-4-5
Daniele,2-3-5
Tamisha,2-6-8
Tanesha,7-7-5
Danyel,6-1-7
Gabriella,7-6-4
Tiana,2-7-9
Mandie,6-4-1
Harmony,7-8-6
Shameka,7-6-4
Spring,9-2-2
Destiny,5-1-6
Nakisha,2-7-9
Tamekia,7-8-6
Ayana,3-3-6
Rashida,2-4-6
Yadira,2-2-4
Alesha,7-3-1
Kacey,6-3-9
Shawanda,3-5-8
Shamika,2-6-8
Takisha,2-4-6
Pepper,1-3-4
Kandice,6-5-2
Alina,2-8-1
Meggan,6-5-2
Farrah,2-5-7
Tennille,1-9-1
Nadia,2-9-2
Rhiannon,7-5-3
Jillian,1-3-4
January,5-4-9
Khalilah,2-6-8
Janae,7-6-4
Jaimee,2-5-7
Farah,2-5-7
Chana,2-7-9
Sommer,2-9-2
Shayna,2-3-5
Shasta,2-3-5
Torrie,2-2-4
Ashlee,2-3-5
Carina,2-8-1
Chaka,2-4-6
Trish,9-2-2
Rayna,2-3-5
Brianna,2-3-5
Eboni,2-7-9
Kenisha,6-7-4
Caitlin,1-4-5
Latoria,8-5-4
Torie,2-2-4
Venessa,2-2-4
Shanika,2-7-9
Shandra,2-9-2
Kizzy,9-7-7
Qiana,2-4-6
Talia,2-5-7
Hayley,6-7-4
Shawnte,6-3-9
Shante,6-7-4
Salena,7-9-7
Liana,2-8-1
Quiana,5-4-9
Kamilah,2-8-1
Shalon,7-8-6
Latesha,7-5-3
Iesha,6-9-6
Brittney,5-9-5
Danica,2-3-5
Jenelle,6-3-9
Yasmin,1-8-9
Lashunda,5-3-8
Malia,2-7-9
Adrianna,3-5-8
Tarah,2-1-3
Tenisha,6-7-4
Shawnna,2-6-8
Chante,6-9-6
Karissa,2-4-6
Corie,2-3-5
Chrissy,9-2-2
Kylie,5-3-8
Aja,2-1-3
Meghann,6-2-8
Crissy,9-3-3
Meaghan,7-6-4
Shavon,7-9-7
Brianne,6-3-9
Krissy,9-2-2
Shavonne,3-5-8
Lacie,6-6-3
Shanita,2-7-9
Desirae,2-5-7
Abbey,6-2-8
Lyndsey,5-9-5
Shaunna,5-1-6
Marlana,3-3-6
Ariane,7-5-3
Kylee,1-3-4
Sierra,6-1-7
Leia,6-3-9
Natosha,8-7-6
Ariana,3-5-8
Somer,2-5-7
Ashleigh,6-9-6
Star,1-3-4
Alaina,3-8-2
Casie,6-4-1
Kindra,1-2-3
Precious,5-2-7
Kiana,2-7-9
Winter,5-3-8
Viviana,2-4-6
Breanne,2-3-5
Siobhan,7-7-5
Maren,6-9-6
Kylene,1-8-9
Breanna,7-3-1
Ashanti,2-7-9
Asia,2-1-3
Lyndsay,1-9-1
Sharee,2-9-2
Kacy,1-3-4
Princess,5-8-4
Ayesha,7-9-7
Rikki,9-4-4
Lynsey,5-5-1
Shaneka,7-7-5
Linsey,5-7-3
Loni,6-8-5
Perla,6-1-7
Kristyn,9-8-8
Anya,2-3-5
Mariana,3-9-3
Renada,7-9-7
Kacie,6-5-2
Britney,5-7-3
Reyna,6-3-9
Chimere,1-6-7
Kaci,1-5-6
Brynn,7-3-1
Laci,1-6-7
Tai,1-2-3
Ashlie,6-3-9
Jessi,5-3-8
Tatiana,3-9-3
Kati,1-4-5
Krystle,5-6-2
Tierra,6-2-8
Tiara,2-2-4
Fallon,7-8-6
Evita,6-6-3
Kaitlin,1-3-4
Martine,6-2-8
Kassandra,3-4-7
Jesica,6-5-2
Alexia,7-9-7
Toccara,8-8-7
Latoyia,8-3-2
Tashina,2-7-9
Chaya,2-9-2
Joi,6-1-7
Daniella,7-6-4
Katelyn,6-1-7
Kandace,7-5-3
Shanell,6-2-8
Kourtney,5-7-3
Nereida,2-9-2
Jazmin,1-9-1
Chelsey,1-4-5
Kaleena,3-1-4
Kala,2-5-7
Kassie,6-4-1
Jenilee,6-9-6
Emilee,6-7-4
Cassondra,8-5-4
Shaina,2-5-7
Shakira,2-2-4
Ciara,2-3-5
Hailey,6-9-6
Kali,1-5-6
Shena,6-5-2
Falon,7-5-3
Tawny,1-1-2
Arielle,2-6-8
Ashly,1-1-2
Chelsie,1-6-7
Tenika,6-9-6
Sharita,2-2-4
Cristen,5-2-7
Tabetha,7-5-3
Krysta,1-3-4
Carley,6-4-1
Arianna,3-1-4
Mallory,7-1-8
Kaitlyn,1-1-2
Ciji,9-4-4
Ashely,6-1-7
Giselle,1-5-6
Tess,5-4-9
Maegan,7-7-5
Echo,2-2-4
Dwan,1-5-6
Britni,9-9-9
Ashli,1-3-4
Paola,8-1-9
Ashlea,7-3-1
Caitlyn,1-2-3
Tyesha,6-9-6
Maira,2-4-6
Brittani,1-2-3
Tasia,2-3-5
Grisel,5-2-7
Kaylee,2-3-5
Shenna,6-1-7
Teela,2-5-7
Savanna,3-6-9
Breann,6-3-9
Mckenzie,1-4-5
Janessa,7-8-6
Kasandra,3-3-6
Markita,2-8-1
Karly,1-3-4
Magen,6-7-4
Dannielle,2-2-4
Cierra,6-3-9
Sade,6-5-2
Krystina,1-8-9
Micaela,7-1-8
Ciera,6-3-9
Brittni,9-2-2
Kayleigh,6-9-6
Britany,1-7-8
Alyse,6-2-8
Deandra,7-4-2
Brittny,9-9-9
Kaley,6-3-9
Alysha,2-1-3
Jazmine,6-9-6
Shaquita,5-1-6
Krysten,5-8-4
Brittanie,6-2-8
Krystin,9-8-8
Magan,2-7-9
Katelin,6-3-9
Violeta,3-9-3
Kasie,6-3-9
Jessika,6-5-2
Kelsie,1-6-7
Mariel,6-7-4
Shira,1-9-1
Jaqueline,5-8-4
Amberly,6-7-4
Samatha,3-6-9
Eliana,7-8-6
Kaleigh,6-2-8
Nakita,2-9-2
Phylicia,1-1-2
Brittaney,6-9-6
Katlyn,1-1-2
Shardae,7-4-2
Jerrica,6-4-1
Porsha,7-7-5
Britta,1-6-7
Sharde,6-4-1
Cherrelle,6-8-5
Katelynn,6-6-3
Mallorie,3-1-4
Cherelle,6-8-5
Malorie,3-7-1
Sable,6-6-3
Kaila,2-5-7
Ashlyn,1-6-7
Shanae,7-5-3
Sharday,2-2-4
Fabiola,8-2-1
Iliana,2-8-1
Kyrie,5-9-5
Leandra,7-3-1
Shatara,3-2-5
Kortney,2-7-9
Janay,2-4-6
Ayla,2-1-3
Cayla,2-4-6
Yessenia,2-5-7
Skye,5-1-6
Kelsi,5-6-2
Jerica,6-4-1
Tiera,6-2-8
Jesenia,2-7-9
Kaela,7-5-3
Karli,1-5-6
Porsche,2-1-3
Kalyn,1-8-9
Chanelle,2-4-6
Alessandra,8-5-4
Lakendra,7-5-3
Lauryn,4-6-1
Kaycee,2-3-5
Kailey,6-3-9
Denisse,1-2-3
Jessenia,2-8-1
Anjelica,7-3-1
Sarai,2-1-3
Tianna,2-3-5
Kaylin,1-8-9
Kaylyn,1-6-7
Denisha,6-9-6
Stephani,6-5-2
Kaylie,6-3-9
Danae,7-9-7
Shanice,6-8-5
Jaleesa,3-5-8
Jalisa,2-5-7
Whitley,5-7-3
Deja,6-5-2
Taja,2-3-5
Chelsi,5-6-2
Genesis,1-5-6
Katlin,1-3-4
Kimber,5-8-4
Brittnee,1-2-3
Kierra,6-2-8
Alexandrea,4-9-4
Anais,2-6-8
Allyssa,2-6-8
Kiersten,1-1-2
Breana,7-7-5
Diandra,2-4-6
Sarina,2-6-8
Lizbeth,5-5-1
Kiera,6-2-8
Katarina,3-9-3
Jalissa,2-6-8
Hali,1-2-3
Carli,1-6-7
Tiarra,2-2-4
Grecia,6-1-7
Moriah,7-3-1
Kaitlynn,1-6-7
Brittnie,5-2-7
Flor,6-9-6
Elizabet,2-6-8
Alexandr,7-9-7
Britny,9-7-7
Katherin,6-8-5
Mikayla,2-7-9
Audrianna,6-5-2
Kirstie,5-5-1
Asha,2-9-2
Kallie,6-8-5
Kelsea,2-6-8
Bryanna,2-1-3
Audriana,6-9-6
Danika,2-2-4
Gianna,2-8-1
Makayla,3-7-1
Martika,2-8-1
Mikaela,7-9-7
Destinee,6-3-9
Brittnay,1-9-1
Yajaira,3-8-2
Yasmine,6-8-5
Shaniqua,5-4-9
Shanelle,2-2-4
Lizeth,5-3-8
Joana,8-6-5
Ryann,1-8-9
Isamar,2-5-7
Latifah,2-1-3
Kanisha,2-7-9
Rubi,3-2-5
Mariela,7-7-5
Symone,2-8-1
Ivana,2-9-2
Heaven,2-8-1
Lucero,5-6-2
Shelbi,5-5-1
Alysa,2-2-4
Dulce,8-1-9
Brooklyn,3-1-4
Nataly,2-8-1
Imani,1-9-1
Kalie,6-5-2
Alannah,3-3-6
Fiona,7-2-9
Kanesha,7-7-5
Laken,6-1-7
Haleigh,6-8-5
Eryn,5-3-8
Elyssa,6-3-9
Shelbie,1-5-6
Demi,5-8-4
Ieshia,6-9-6
Makenzie,2-1-3
Shanequa,1-4-5
Karlee,2-5-7
Haylee,2-9-2
Cheyanne,2-1-3
Estefania,3-5-8
Halie,6-2-8
Chynna,1-1-2
Karlie,6-5-2
Stormy,6-5-2
Delaney,2-1-3
Carlee,2-6-8
Kailee,2-5-7
Alayna,3-6-9
Mckenna,6-1-7
Shaquana,6-4-1
Tiesha,6-2-8
Brielle,1-8-9
Marcela,7-1-8
Myranda,2-2-4
Miriah,1-3-4
Alexus,9-1-1
Kelcie,1-8-9
Emerald,2-2-4
Giovanna,8-3-2
Bryana,2-5-7
China,1-7-8
Essence,6-1-7
Bria,1-2-3
Aracely,7-6-4
Aubree,5-2-7
Chelsy,5-4-9
Miesha,6-4-1
Cinthia,1-9-1
Brianda,2-2-4
Hailee,2-2-4
Karley,6-3-9
Ashlynn,1-2-3
Macey,6-5-2
Tatyana,3-7-1
Shawnee,2-1-3
Brea,6-2-8
Joselyn,2-8-1
Ivonne,2-5-7
Katerina,7-9-7
Marlee,2-7-9
Breonna,3-3-6
Shaniece,2-8-1
Kaylynn,1-2-3
Kinsey,5-6-2
Kenia,6-7-4
Destini,5-3-8
Kayley,6-1-7
Lexus,8-1-9
Selene,6-9-6
Yaritza,2-8-1
Khadijah,2-5-7
Kadijah,2-6-8
Halle,6-5-2
Brionna,7-3-1
Destiney,1-1-2
Jazmyn,1-7-8
Yazmin,1-6-7
Itzel,5-4-9
Kassidy,1-6-7
Coraima,8-7-6
Shannen,6-6-3
Kailyn,1-8-9
Kalene,2-1-3
Katlynn,1-6-7
Lexi,5-9-5
Deyanira,7-7-5
Yasmeen,2-8-1
Shyanne,6-8-5
Viridiana,2-4-6
Kaylene,2-8-1
Crysta,1-4-5
Reina,6-5-2
Alondra,8-3-2
Kayli,1-3-4
Nayeli,6-6-3
Jasmyn,1-9-1
Aspen,6-4-1
Jasmyne,6-9-6
Paloma,8-5-4
Eleni,1-8-9
Hana,2-4-6
Aaliyah,3-9-3
Aliyah,2-9-2
Dalia,2-7-9
Zhane,6-3-9
Mckayla,2-1-3
Clarisa,2-7-9
Mikala,2-9-2
Dayana,3-7-1
Maddison,7-9-7
Kianna,2-3-5
Kenzie,1-6-7
Bailee,2-5-7
Sydnee,1-8-9
Haylie,6-9-6
Nohely,2-5-7
Makenna,7-7-5
Vanesa,7-1-8
Cydney,5-8-4
Aleah,7-2-9
Shyann,1-8-9
Valentina,7-1-8
Caitlynn,1-7-8
Tatum,4-8-3
Adilene,2-3-5
Isis,9-2-2
Tatianna,3-5-8
Baylee,2-3-5
Shania,2-5-7
Jocelyne,7-1-8
Daisha,2-4-6
Kaelyn,6-8-5
Jayla,2-2-4
Dasia,2-5-7
Emely,1-5-6
Sydni,9-8-8
Abbigail,2-5-7
Miracle,6-1-7
Zoey,2-6-8
Unique,2-4-6
Iridian,1-9-1
Brooklynn,3-6-9
Alia,2-3-5
Keanna,7-3-1
Alivia,2-7-9
Daija,2-5-7
Sydnie,5-8-4
Fernanda,7-2-9
Daja,2-5-7
Lesly,5-5-1
Annika,2-3-5
Kyleigh,5-9-5
Sienna,6-2-8
Ciarra,2-3-5
Maci,1-7-8
Destany,6-1-7
Tamia,2-6-8
Moesha,3-4-7
Odalys,7-8-6
Yamilex,6-2-8
Zaria,2-8-1
Mireya,6-2-8
Alize,6-2-8
Xena,6-2-8
