name,combo
KERN,5-7-3
DYE,5-2-7
HOLLIS,6-6-3
BRAVO,7-6-4
MAGANA,3-7-1
RUTHERFORD,5-2-7
NG,0-3-3
TUTTLE,8-9-8
LIM,9-7-7
ROMANO,4-9-4
TREJO,2-3-5
ARTHUR,4-1-5
KNOWLES,2-7-9
LYON,6-6-3
SHIRLEY,5-1-6
QUINONES,5-1-6
CHILDS,9-1-1
DOLAN,7-3-1
HEAD,6-3-9
REYNA,6-3-9
SAENZ,6-5-2
HASTINGS,1-6-7
KENNEY,1-1-2
CANO,7-8-6
FOREMAN,3-6-9
DENTON,2-7-9
VILLALOBOS,4-7-2
PRYOR,6-5-2
SARGENT,6-6-3
DOHERTY,2-3-5
HOPPER,2-4-6
PHAN,1-2-3
WOMACK,7-5-3
LOCKHART,7-9-7
VENTURA,9-2-2
DWYER,5-7-3
MULLER,8-1-9
GALINDO,7-1-8
GRACE,6-1-7
SORENSEN,7-3-1
COURTNEY,5-8-4
PARRA,2-7-9
RODRIGUES,5-3-8
NICHOLAS,7-2-9
AHMED,6-7-4
MCGINNIS,9-7-7
LANGLEY,6-7-4
MADISON,7-5-3
LOCKE,2-8-1
JAMISON,7-2-9
NAVA,2-9-2
GUSTAFSON,1-4-5
SYKES,5-2-7
DEMPSEY,1-5-6
HAMM,1-7-8
RODRIQUEZ,5-2-7
MCGILL,9-2-2
XIONG,6-9-6
ESQUIVEL,4-7-2
SIMMS,9-1-1
KENDRICK,5-7-3
BOYCE,2-3-5
VIGIL,9-5-5
DOWNEY,2-3-5
MCKENNA,6-1-7
SIERRA,6-1-7
WEBBER,1-9-1
KIRKPATRICK,1-9-1
DICKINSON,6-2-8
COUCH,9-5-5
BURKS,3-5-8
SHEEHAN,2-4-6
SLAUGHTER,9-3-3
PIKE,5-9-5
WHITLEY,5-7-3
MAGEE,2-2-4
CHENG,5-5-1
SINCLAIR,1-3-4
CASSIDY,1-7-8
RUTLEDGE,4-7-2
BURRIS,3-3-6
BOWLING,6-4-1
CRABTREE,2-7-9
MCNAMARA,3-7-1
AVALOS,8-8-7
VU,3-4-7
HERRON,2-4-6
BROUSSARD,1-8-9
ABRAHAM,3-5-8
GARLAND,2-1-3
CORBETT,2-9-2
CORBIN,6-1-7
STINSON,6-5-2
CHIN,9-7-7
BURT,3-4-7
HUTCHINS,3-9-3
WOODRUFF,6-3-9
LAU,4-3-7
BRANDON,7-7-5
SINGER,5-4-9
HATCH,1-3-4
ROSSI,6-2-8
SHAFER,6-6-3
OTT,6-4-1
GOSS,6-9-6
GREGG,5-3-8
DEWITT,5-4-9
TANG,1-5-6
POLK,6-3-9
WORLEY,2-6-8
COVINGTON,3-8-2
SALDANA,3-4-7
HELLER,1-5-6
EMERY,1-2-3
SWARTZ,1-7-8
CHO,6-2-8
MCCRAY,1-8-9
ELMORE,7-7-5
ROSENBERG,7-6-4
SIMONS,6-2-8
CLEMONS,2-7-9
BEATTY,6-4-1
HARDEN,6-8-5
HERBERT,1-3-4
BLAND,1-5-6
RUCKER,8-5-4
MANLEY,6-1-7
ZIEGLER,1-9-1
GRADY,1-9-1
LOTT,6-7-4
ROUSE,5-1-6
GLEASON,3-7-1
MCCLELLAN,6-6-3
ABRAMS,2-7-9
VO,6-4-1
ALBRIGHT,1-4-5
MEIER,1-4-5
DUNBAR,4-2-6
ACKERMAN,7-5-3
PADGETT,6-4-1
MAYES,6-3-9
TIPTON,6-7-4
COFFMAN,7-6-4
PERALTA,7-3-1
SHAPIRO,7-7-5
ROE,2-9-2
WESTON,2-4-6
PLUMMER,8-9-8
HELTON,2-9-2
STERN,5-8-4
FRASER,6-7-4
STOVER,2-7-9
FISH,9-6-6
SCHUMACHER,9-9-9
BACA,2-5-7
CURRAN,4-8-3
VINSON,6-6-3
VERA,6-4-1
CLIFTON,6-1-7
ERVIN,5-9-5
ELDRIDGE,1-9-1
LOWRY,6-6-3
CHILDRESS,5-2-7
BECERRA,2-5-7
GORE,2-7-9
SEYMOUR,5-3-8
CHU,3-2-5
FIELD,5-4-9
AKERS,6-3-9
CARRASCO,8-7-6
BINGHAM,1-8-9
STERLING,5-9-5
GREENWOOD,4-3-7
LESLIE,1-7-8
GROVES,2-3-5
MANUEL,9-3-3
SWAIN,1-2-3
EDMONDS,2-9-2
MUNIZ,3-8-2
THOMSON,3-2-5
CROUCH,9-5-5
WALDEN,6-8-5
SMART,1-7-8
TOMLINSON,3-2-5
ALFARO,8-9-8
QUICK,3-4-7
GOLDMAN,7-5-3
MCELROY,2-8-1
YARBROUGH,1-6-7
FUNK,3-4-7
HONG,6-2-8
PORTILLO,3-6-9
LUND,3-3-6
NGO,6-3-9
ELKINS,5-2-7
STROUD,9-7-7
MEREDITH,1-9-1
BATTLE,6-9-6
MCCAULEY,9-2-2
ZAPATA,3-8-2
BLOOM,3-9-3
GEE,1-7-8
GIVENS,5-8-4
CARDONA,8-3-2
SCHAFER,6-9-6
ROBISON,3-8-2
GUNTER,8-5-4
GRIGGS,9-4-4
TOVAR,7-6-4
TEAGUE,5-9-5
SWIFT,9-5-5
BOWDEN,2-7-9
SCHULZ,3-5-8
BLANTON,7-8-6
BUCKNER,8-3-2
WHALEN,6-3-9
PRITCHARD,1-6-7
PIERRE,1-7-8
KANG,1-5-6
METCALF,6-9-6
BUTTS,3-7-1
KURTZ,3-3-6
SANDERSON,3-7-1
TOMPKINS,6-3-9
INMAN,1-5-6
CROWDER,2-3-5
DICKEY,5-7-3
HUTCHISON,9-9-9
CONKLIN,6-9-6
HOSKINS,6-8-5
HOLBROOK,9-6-6
HORNER,2-4-6
NEELY,1-6-7
TATUM,4-8-3
HOLLINGSWORTH,3-6-9
DRAPER,6-2-8
CLEMENT,1-8-9
LORD,6-7-4
REECE,6-3-9
FELDMAN,6-4-1
KAY,1-9-1
HAGEN,6-2-8
CREWS,5-9-5
BOWLES,2-2-4
POST,6-1-7
JEWELL,1-3-4
DALEY,6-5-2
CORDERO,8-7-6
MCKINLEY,5-6-2
VELASCO,3-2-5
MASTERS,6-8-5
DRISCOLL,6-5-2
BURRELL,8-8-7
VALLE,6-1-7
CROW,6-8-5
DEVINE,1-4-5
LARKIN,1-1-2
CHAPPELL,6-4-1
POLLOCK,3-9-3
LY,7-3-1
KIMBALL,1-5-6
SCHMITZ,9-8-8
LU,3-3-6
RUBIN,3-7-1
SELF,5-1-6
BARRIOS,7-3-1
PEREIRA,2-7-9
PHIPPS,9-3-3
MCMANUS,4-8-3
NANCE,6-4-1
STEINER,1-8-9
POE,2-7-9
CROCKETT,2-3-5
JEFFRIES,1-5-6
AMOS,7-5-3
NIX,9-2-2
NEWSOME,7-6-4
DOOLEY,8-5-4
PAYTON,7-5-3
ROSEN,2-6-8
SWENSON,2-8-1
CONNELLY,2-8-1
TOLBERT,2-9-2
SEGURA,9-8-8
ESPOSITO,8-2-1
COKER,2-5-7
BIGGS,9-8-8
HINKLE,5-9-5
THURMAN,4-1-5
DREW,5-9-5
IVEY,5-2-7
BULLARD,4-3-7
BAEZ,6-1-7
NEFF,5-8-4
MAHER,6-3-9
STRATTON,7-3-1
EGAN,6-3-9
DUBOIS,9-7-7
GALLARDO,8-8-7
BLUE,8-5-4
RAINEY,6-3-9
YEAGER,2-5-7
SAUCEDO,6-8-5
FERREIRA,2-6-8
SPRAGUE,9-6-6
LACY,1-4-5
HURTADO,1-5-6
HEARD,6-3-9
CONNELL,2-1-3
STAHL,1-5-6
ALDRIDGE,6-9-6
AMAYA,3-2-5
FORREST,2-9-2
ERWIN,5-1-6
GUNN,3-8-2
SWAN,1-2-3
BUTCHER,8-6-5
ROSADO,4-5-9
GODWIN,6-3-9
HAND,1-8-9
GABRIEL,6-3-9
OTTO,3-4-7
WHALEY,6-5-2
LUDWIG,3-1-4
CLIFFORD,6-4-1
GROVE,2-2-4
BEAVER,2-6-8
SILVER,5-8-4
DANG,1-7-8
HAMMER,6-7-4
DICK,9-9-9
BOSWELL,2-5-7
MEAD,6-8-5
COLVIN,6-6-3
OLEARY,3-1-4
MILLIGAN,1-4-5
GOINS,6-4-1
AMES,6-5-2
DODGE,2-6-8
KAUR,4-2-6
ESCOBEDO,4-1-5
ARREDONDO,9-4-4
GEIGER,1-5-6
WINKLER,5-6-2
DUNHAM,4-3-7
TEMPLE,1-7-8
BABCOCK,7-3-1
BILLINGS,9-3-3
GRIMM,9-6-6
LILLY,9-7-7
WESLEY,1-7-8
MCGHEE,1-4-5
SIEGEL,1-2-3
PAINTER,6-5-2
BOWER,2-7-9
PURCELL,8-7-6
BLOCK,6-1-7
AGUILERA,1-1-2
NORWOOD,9-5-5
SHERIDAN,6-9-6
CARTWRIGHT,1-9-1
COATES,3-6-9
DAVISON,7-5-3
REGAN,6-3-9
RAMEY,6-2-8
KOENIG,2-5-7
KRAFT,1-1-2
BUNCH,3-9-3
ENGEL,1-6-7
TAN,1-7-8
WINN,9-6-6
STEWARD,6-3-9
LINK,9-1-1
VICKERS,5-1-6
BRAGG,1-7-8
PIPER,5-5-1
HUGGINS,3-1-4
MICHEL,5-9-5
HEALY,6-9-6
JACOB,7-6-4
MCDONOUGH,6-4-1
WOLFF,6-2-8
COLBERT,2-1-3
ZEPEDA,2-1-3
HOANG,7-2-9
DUGAN,4-7-2
MEADE,2-8-1
KILGORE,2-3-5
GUILLEN,8-9-8
DO,6-4-1
HINOJOSA,4-6-1
GOODE,8-2-1
ARRINGTON,7-1-8
GARY,1-5-6
SNELL,5-3-8
WILLARD,1-6-7
RENTERIA,2-7-9
CHACON,7-1-8
GALLO,7-4-2
HANKINS,1-3-4
MONTANO,4-7-2
BROWNE,2-3-5
PEACOCK,3-6-9
OHARA,8-8-7
CORNELL,2-5-7
SHERWOOD,8-9-8
CASTELLANOS,4-9-4
THORPE,2-8-1
STILES,5-7-3
SADLER,6-8-5
LATHAM,2-8-1
REDMOND,2-8-1
GREENBERG,6-3-9
COTE,2-5-7
WADDELL,6-1-7
DUKES,8-7-6
DIAMOND,7-8-6
BUI,3-2-5
MADRID,1-3-4
ALONSO,4-9-4
SHEETS,1-3-4
IRVIN,9-9-9
HURT,3-1-4
FERRIS,5-7-3
SEWELL,1-3-4
CARLTON,7-4-2
ARAGON,8-3-2
BLACKMON,7-1-8
HADLEY,6-4-1
HOYT,6-8-5
MCGRAW,1-1-2
PAGAN,2-1-3
LAND,1-3-4
TIDWELL,5-8-4
LOVELL,2-4-6
MINER,5-9-5
DOSS,6-6-3
DAHL,1-6-7
DELATORRE,8-9-8
STANFORD,7-9-7
KAUFFMAN,5-5-1
VELA,6-7-4
GAGNON,7-6-4
WINSTON,6-9-6
GOMES,2-3-5
THACKER,6-6-3
CORONADO,1-3-4
ASH,1-9-1
JARRETT,6-5-2
HAGER,6-6-3
SAMUELS,9-9-9
METZGER,1-3-4
RAINES,6-6-3
SPIVEY,5-1-6
MAURER,9-4-4
HAN,1-4-5
VOSS,6-6-3
HENLEY,1-5-6
CABALLERO,4-2-6
CARUSO,1-4-5
COULTER,5-8-4
NORTH,6-6-3
FINN,9-7-7
CAHILL,1-8-9
LANIER,6-8-5
SOUZA,1-9-1
MCWILLIAMS,1-5-6
DEAL,6-7-4
URBAN,4-7-2
SCHAFFER,6-6-3
HOUSER,5-9-5
CUMMINS,3-8-2
ROMO,3-4-7
CROCKER,2-8-1
BASSETT,6-8-5
KRUSE,8-3-2
BOLDEN,2-5-7
YBARRA,2-9-2
METZ,5-5-1
ROOT,3-2-5
MCMULLEN,8-4-3
HAGAN,2-2-4
CRUMP,3-5-8
GUIDRY,3-9-3
BRANTLEY,6-1-7
KEARNEY,2-5-7
BEAL,6-5-2
TOTH,6-3-9
JORGENSEN,7-1-8
TIMMONS,6-7-4
MILTON,6-5-2
TRIPP,9-7-7
HURD,3-3-6
SAPP,1-6-7
WHITMAN,1-6-7
MESSER,1-6-7
BURGOS,9-1-1
MAJOR,7-5-3
WESTBROOK,8-3-2
CASTLE,6-9-6
SERNA,6-6-3
CARLISLE,6-1-7
VARELA,7-7-5
CULLEN,8-5-4
WILHELM,5-5-1
BERGERON,7-5-3
BURGER,8-9-8
POSEY,2-6-8
BARNHART,2-8-1
HACKETT,6-8-5
MADRIGAL,2-9-2
EUBANKS,9-1-1
SIZEMORE,7-4-2
HILLIARD,1-9-1
HARGROVE,3-1-4
BOUCHER,5-4-9
THOMASON,4-2-6
MELVIN,5-7-3
ROPER,2-7-9
BARNARD,2-2-4
FONSECA,3-6-9
PEDERSEN,6-8-5
QUIROZ,9-7-7
WASHBURN,4-3-7
HOLLIDAY,7-7-5
YEE,1-7-8
RUDOLPH,9-4-4
BERMUDEZ,4-9-4
COYLE,2-4-6
GIL,9-1-1
PINA,1-3-4
GOODRICH,3-4-7
ELIAS,6-4-1
LOCKWOOD,9-8-8
CABRAL,2-8-1
CARRANZA,3-7-1
DUVALL,4-5-9
CORNELIUS,5-3-8
MCCOLLUM,9-2-2
STREET,1-5-6
MCNEAL,6-6-3
CONNORS,3-5-8
ANGEL,6-6-3
PAULSON,1-7-8
HINSON,6-1-7
KEENAN,2-3-5
SHELDON,2-3-5
FARR,1-6-7
EDDY,5-6-2
SAMUEL,9-8-8
RING,9-3-3
LEDBETTER,6-4-1
BETTS,5-7-3
FONTENOT,8-2-1
GIFFORD,6-5-2
HANNAH,2-8-1
HANLEY,6-5-2
PERSON,2-4-6
FOUNTAIN,1-9-1
LEVIN,5-3-8
STUBBS,3-8-2
HIGHTOWER,2-3-5
MURDOCK,9-4-4
KOEHLER,7-4-2
MA,1-4-5
ENGLE,1-6-7
SMILEY,5-6-2
CARMICHAEL,7-3-1
SHEFFIELD,1-1-2
LANGSTON,7-5-3
MCCRACKEN,6-2-8
YOST,6-1-7
TROTTER,2-6-8
STORY,6-1-7
STARKS,1-6-7
LUJAN,4-9-4
BLOUNT,9-3-3
CODY,6-5-2
RUSHING,3-3-6
BENOIT,2-9-2
HERNDON,2-4-6
JACOBSEN,3-3-6
NIETO,2-7-9
WISEMAN,6-6-3
LAYTON,7-1-8
EPPS,5-6-2
SHIPLEY,5-8-4
LEYVA,6-5-2
REEDER,6-4-1
BRAND,1-2-3
ROLAND,7-3-1
FITCH,9-1-1
RICO,6-3-9
NAPIER,6-3-9
CRONIN,6-4-1
MCQUEEN,4-2-6
PAREDES,2-3-5
TRENT,5-9-5
CHRISTIANSEN,6-7-4
SPANGLER,6-5-2
PETTIT,5-4-9
LANGFORD,7-7-5
BENAVIDES,2-7-9
PENN,5-8-4
PAIGE,6-5-2
WEIR,5-5-1
DIETZ,5-5-1
PRATER,6-9-6
BREWSTER,1-1-2
LOUIS,9-4-4
DIEHL,5-6-2
PACK,1-3-4
SPAULDING,4-9-4
ERNST,5-8-4
AVILES,6-8-5
NOWAK,7-3-1
OLVERA,3-7-1
ROCK,6-5-2
MANSFIELD,6-5-2
AQUINO,1-4-5
OGDEN,2-7-9
STACY,1-4-5
RIZZO,6-7-4
SYLVESTER,1-9-1
GILLIS,9-5-5
SANDS,1-2-3
MACHADO,8-1-9
LOVETT,2-2-4
DUONG,9-7-7
HYATT,1-1-2
LANDIS,1-4-5
PLATT,1-5-6
BUSTAMANTE,1-7-8
HEDRICK,5-8-4
PRITCHETT,5-6-2
GASTON,7-6-4
DOBSON,3-3-6
CAUDILL,4-4-8
TACKETT,6-2-8
BATEMAN,7-4-2
LANDERS,6-4-1
CARMONA,8-3-2
GIPSON,6-2-8
URIBE,8-2-1
MCNEILL,5-9-5
LEDFORD,2-8-1
MIMS,9-9-9
ABEL,6-5-2
GOLD,6-5-2
SMALLWOOD,4-2-6
THORNE,2-6-8
MCHUGH,3-3-6
DICKENS,5-6-2
LEUNG,8-6-5
TOBIN,6-9-6
KOWALSKI,7-4-2
MEDEIROS,7-9-7
COPE,2-1-3
QUEZADA,1-2-3
KRAUS,4-3-7
OVERTON,8-2-1
MONTALVO,4-9-4
STALEY,6-4-1
WOODY,3-7-1
HATHAWAY,3-3-6
OSORIO,9-1-1
LAIRD,1-7-8
DOBBS,6-9-6
CAPPS,1-9-1
PUTNAM,4-9-4
LAY,1-1-2
FRANCISCO,7-9-7
BERNSTEIN,1-6-7
ADAIR,2-4-6
HUTTON,9-8-8
BURKETT,8-8-7
RHOADES,3-4-7
YANEZ,6-2-8
RICHEY,5-9-5
BLEDSOE,7-1-8
MCCAIN,1-6-7
BEYER,1-9-1
CATES,6-6-3
ROCHE,2-2-4
SPICER,5-2-7
QUEEN,4-4-8
DOTY,6-4-1
DARLING,1-1-2
DARBY,1-4-5
SUMNER,8-1-9
KINCAID,1-5-6
HAY,1-6-7
GROSSMAN,7-9-7
LACEY,6-4-1
WILKES,5-2-7
HUMPHRIES,8-1-9
PAZ,1-6-7
DARNELL,6-6-3
KEYS,5-1-6
KYLE,5-3-8
LACKEY,6-6-3
VOGT,6-4-1
LOCKLEAR,3-2-5
KISER,5-3-8
PRESLEY,1-9-1
BRYSON,6-6-3
BERGMAN,6-9-6
PEOPLES,7-9-7
FAIR,1-6-7
MCCLENDON,2-9-2
CORLEY,2-4-6
PRADO,7-2-9
CHRISTIE,5-5-1
DELONG,2-1-3
SKAGGS,1-9-1
DILL,9-1-1
SHEARER,2-9-2
JUDD,3-9-3
STAPLETON,3-2-5
FLAHERTY,6-8-5
CASILLAS,2-2-4
PINTO,6-5-2
YOUNGBLOOD,3-1-4
HAYWOOD,4-6-1
TONEY,2-5-7
RICKS,9-6-6
GRANADOS,8-8-7
CRUM,3-7-1
TRIPLETT,5-7-3
SORIANO,4-6-1
WAITE,6-7-4
HOFF,6-2-8
ANAYA,3-3-6
CRENSHAW,6-4-1
JUNG,3-4-7
CANALES,7-3-1
CAGLE,6-4-1
DENNY,5-3-8
MARCUS,4-8-3
BERMAN,6-2-8
MUNSON,9-6-6
OCAMPO,4-5-9
BAUMAN,5-2-7
CORCORAN,4-2-6
KEEN,1-7-8
ZIMMER,5-7-3
FRIEND,5-6-2
ORNELAS,3-9-3
VARNER,6-9-6
PELLETIER,6-6-3
VERNON,2-5-7
BLUM,3-9-3
ALBRECHT,6-9-6
CULVER,8-1-9
SCHUSTER,8-6-5
CUELLAR,9-9-9
MCCORD,6-5-2
SHULTZ,3-4-7
MCRAE,6-7-4
MORELAND,3-7-1
CALVERT,6-3-9
WILLIAM,1-6-7
WHITTINGTON,6-9-6
ECKERT,1-7-8
KEENE,6-7-4
MOHR,6-3-9
HANKS,1-7-8
KIMBLE,5-2-7
CAVANAUGH,6-9-6
CROWELL,2-5-7
RUSS,3-2-5
FELICIANO,3-8-2
CRAIN,1-8-9
BUSCH,3-5-8
MCCORMACK,7-1-8
DRUMMOND,9-3-3
OMALLEY,3-8-2
ALDRICH,1-9-1
LUKE,8-5-4
GRECO,2-1-3
MOTT,6-8-5
OAKES,3-3-6
MALLORY,7-1-8
MCLAIN,1-6-7
BURROWS,9-8-8
OTERO,8-2-1
ALLRED,6-1-7
EASON,3-6-9
FINNEY,5-5-1
WELLER,1-2-3
WALDRON,7-8-6
CHAMPION,7-9-7
JEFFERS,1-5-6
COON,3-8-2
ROSENTHAL,3-1-4
HUDDLESTON,5-9-5
SOLANO,4-9-4
HIRSCH,9-2-2
AKINS,1-8-9
OLIVARES,3-8-2
SONG,6-4-1
SNEED,1-1-2
BENEDICT,1-7-8
BAIN,1-7-8
OKEEFE,3-8-2
HIDALGO,7-4-2
MATOS,7-7-5
STALLINGS,1-4-5
PARIS,1-8-9
GAMEZ,6-1-7
KENNY,5-1-6
QUIGLEY,8-7-6
MARRERO,3-4-7
FAGAN,2-9-2
DUTTON,9-4-4
PAPPAS,2-4-6
ATWOOD,4-2-6
MCGOVERN,2-5-7
BAGLEY,6-1-7
READ,6-4-1
LUNSFORD,9-1-1
MOSELEY,7-6-4
OAKLEY,3-3-6
ASHBY,1-9-1
GRANGER,6-1-7
SHAVER,6-4-1
HOPE,2-6-8
COE,2-3-5
BURROUGHS,3-9-3
HELM,5-6-2
NEUMANN,9-1-1
AMBROSE,3-7-1
MICHAELS,6-1-7
PRESCOTT,2-6-8
LIGHT,9-2-2
DUMAS,4-9-4
FLOOD,3-4-7
STRINGER,5-6-2
CURRIE,8-3-2
COMER,2-7-9
FONG,6-9-6
WHITLOCK,6-5-2
LEMUS,8-8-7
HAWLEY,6-5-2
ULRICH,3-5-8
STAPLES,6-5-2
BOYKIN,6-7-4
KNUTSON,9-6-6
GROVER,2-2-4
HOBSON,3-7-1
CORMIER,2-7-9
DORAN,7-9-7
THAYER,6-8-5
WOODSON,9-6-6
WHITT,9-8-8
HOOKER,8-1-9
KOHLER,2-4-6
VANDYKE,6-4-1
ADDISON,7-5-3
SCHRADER,6-7-4
HASKINS,1-8-9
WHITTAKER,6-1-7
MADSEN,6-5-2
GAUTHIER,9-8-8
BURNETTE,4-2-6
KEATING,6-7-4
PURVIS,3-3-6
ALEMAN,7-3-1
HUSTON,9-7-7
PIMENTEL,1-3-4
HAMLIN,1-2-3
GERBER,1-9-1
HOOKS,3-2-5
SCHWAB,1-1-2
HONEYCUTT,5-9-5
SCHULTE,8-8-7
ALONZO,4-7-2
ISAAC,2-4-6
CONROY,3-6-9
ADLER,6-7-4
EASTMAN,7-3-1
COTTRELL,2-4-6
OROURKE,2-2-4
HAWK,1-6-7
GOLDSMITH,6-2-8
RADER,6-4-1
CRANDALL,2-9-2
REYNOSO,8-4-3
SHOOK,3-2-5
ABERNATHY,7-8-6
BAER,6-2-8
OLIVAS,7-8-6
GRAYSON,7-4-2
BARTLEY,6-5-2
HENNING,5-3-8
PARR,1-7-8
DUFF,3-7-1
BRUNSON,9-4-4
BAUM,4-6-1
ENNIS,5-2-7
LAUGHLIN,4-8-3
FOOTE,8-8-7
VALADEZ,7-1-8
ADAMSON,8-5-4
BEGAY,6-7-4
STOVALL,7-4-2
LINCOLN,6-1-7
CHEUNG,8-5-4
MALLOY,7-1-8
RIDER,5-4-9
GIORDANO,4-7-2
JANSEN,6-3-9
LOPES,2-2-4
ARNETT,6-9-6
PENDLETON,7-8-6
GAGE,6-5-2
BARRAGAN,3-5-8
KEYES,1-1-2
NAVARRETE,3-2-5
AMADOR,8-8-7
HOFFMANN,7-7-5
SCHILLING,9-3-3
HAWTHORNE,3-1-4
PERDUE,4-2-6
SCHREIBER,1-5-6
AREVALO,4-7-2
NAYLOR,7-8-6
DELUCA,9-1-1
MARCUM,4-2-6
ALTMAN,2-5-7
MARK,1-6-7
CHADWICK,1-7-8
DOAN,7-9-7
EASLEY,2-2-4
LADD,1-2-3
WOODALL,4-6-1
BETANCOURT,6-5-2
SHIN,9-5-5
MAGUIRE,9-2-2
BELLAMY,6-1-7
QUINTANILLA,5-8-4
HAM,1-3-4
SORENSON,8-3-2
MATTSON,7-5-3
BRENNER,1-3-4
MEANS,6-1-7
FAUST,4-9-4
CALLOWAY,8-3-2
OJEDA,3-5-8
MCNALLY,1-7-8
DIETRICH,5-8-4
RANSOM,7-1-8
HARE,6-8-5
FELTON,2-7-9
WHITING,9-9-9
BURKHART,4-5-9
CLINTON,6-9-6
SCHWARZ,1-7-8
CLEARY,6-4-1
WETZEL,1-9-1
REAGAN,7-3-1
STJOHN,6-8-5
CHOW,6-7-4
HAUSER,9-9-9
DUPREE,4-2-6
BRANNON,7-8-6
LYLES,5-5-1
PRATHER,6-8-5
WILLOUGHBY,9-8-8
SEPULVEDA,5-1-6
NUGENT,8-1-9
PICKENS,5-9-5
MOSHER,2-4-6
JOINER,2-6-8
STONER,2-8-1
DOWLING,6-6-3
TRIMBLE,5-2-7
VALDES,6-3-9
CHEEK,1-4-5
SCRUGGS,3-1-4
COY,6-1-7
TILLEY,5-6-2
BARNEY,6-5-2
SAYLOR,7-4-2
NAGY,1-1-2
HORVATH,7-4-2
LAI,1-3-4
COREY,2-1-3
RUTH,3-1-4
SAUER,9-1-1
BARON,7-7-5
THAO,7-1-8
ROWELL,2-2-4
GRUBBS,3-3-6
SCHAEFFER,2-6-8
HILLMAN,1-5-6
SAMS,1-6-7
HOGUE,5-6-2
HUTSON,9-7-7
BUSBY,3-3-6
NICKERSON,2-7-9
BRUNER,8-7-6
PARHAM,2-1-3
RENDON,2-5-7
ANDERS,6-1-7
LOMBARDO,4-4-8
IVERSON,2-1-3
KINSEY,5-6-2
EARL,6-3-9
BORDEN,2-2-4
TITUS,3-5-8
JEAN,6-6-3
TELLEZ,1-7-8
BEAVERS,2-7-9
CORNETT,2-3-5
SOTELO,8-6-5
KELLOGG,2-4-6
SILVERMAN,6-8-5
BURNHAM,4-1-5
MCNAIR,1-3-4
JERNIGAN,6-9-6
ESCAMILLA,7-5-3
BARROW,7-7-5
COATS,7-6-4
LONDON,3-8-2
REDDING,5-2-7
RUFFIN,3-8-2
YI,9-7-7
BOUDREAUX,9-3-3
GOODSON,9-8-8
DOWELL,2-6-8
FENTON,2-9-2
MOCK,6-9-6
DOZIER,2-3-5
BYNUM,3-9-3
GALE,6-1-7
JOLLY,6-5-2
BECKMAN,6-7-4
GODDARD,7-1-8
CRAVEN,6-3-9
WHITMORE,2-1-3
LEARY,6-1-7
MCCLOUD,9-8-8
GAMBOA,8-4-3
KERNS,5-8-4
BRUNNER,8-3-2
NEGRON,2-8-1
HOUGH,9-5-5
CUTLER,8-8-7
LEDESMA,2-3-5
PYLE,5-8-4
MONAHAN,8-4-3
TABOR,7-4-2
BURK,3-4-7
LEONE,7-8-6
STAUFFER,9-6-6
HAYWARD,2-6-8
DRIVER,5-8-4
RUFF,3-3-6
TALBOT,7-9-7
SEALS,6-5-2
BOSTON,3-1-4
CARBAJAL,3-9-3
FAY,1-4-5
PURDY,3-9-3
MCGREGOR,2-3-5
SUN,3-6-9
ORELLANA,4-2-6
GENTILE,1-8-9
MAHAN,2-8-1
BROWER,2-7-9
PATINO,7-5-3
THURSTON,9-9-9
SHIPMAN,1-7-8
TORREZ,2-1-3
AARON,8-5-4
WEINER,1-1-2
CALL,1-9-1
WILBURN,3-6-9
OLIVA,7-7-5
HAIRSTON,7-7-5
COLEY,2-4-6
HUMMEL,8-1-9
ARREOLA,4-3-7
WATT,1-9-1
SHARMA,2-4-6
LENTZ,5-9-5
ARCE,6-3-9
POWER,2-3-5
LONGORIA,4-6-1
WAGONER,3-8-2
BURR,3-2-5
HSU,3-9-3
TINSLEY,5-9-5
BEEBE,6-4-1
WRAY,1-3-4
NUNN,3-6-9
PRIETO,2-9-2
GERMAN,6-7-4
ROWLEY,2-6-8
GRUBB,3-2-5
BRITO,6-4-1
ROYAL,7-3-1
VALENTIN,6-1-7
BARTHOLOMEW,9-6-6
SCHULER,8-6-5
ARANDA,3-9-3
FLINT,9-7-7
HEARN,6-4-1
VENEGAS,2-8-1
UNGER,8-3-2
MATTINGLY,1-3-4
BOLES,2-6-8
CASAS,2-5-7
BARGER,6-9-6
JULIAN,4-9-4
DOW,6-9-6
DOBBINS,6-5-2
VANN,1-5-6
CHESTER,1-5-6
STRANGE,6-6-3
LEMON,2-3-5
KAHN,1-6-7
MCKINNON,6-6-3
GANNON,7-4-2
WAGGONER,3-6-9
CONN,6-4-1
MEEK,1-6-7
CAVAZOS,8-7-6
SKELTON,2-4-6
LO,6-3-9
KUMAR,4-6-1
TOLEDO,8-9-8
LORENZ,2-7-9
VALLEJO,3-2-5
STARKEY,6-3-9
KITCHEN,5-2-7
REAVES,2-5-7
DEMARCO,3-2-5
FARRAR,2-6-8
STEARNS,6-9-6
MICHAUD,4-1-5
HIGGINBOTHAM,7-7-5
FERNANDES,2-3-5
ISAACS,2-5-7
MARION,7-9-7
GUILLORY,9-2-2
PRIEST,5-1-6
MEEHAN,2-8-1
OLIVEIRA,3-7-1
PALMA,2-5-7
OSWALD,7-4-2
LOOMIS,3-8-2
GALVEZ,6-4-1
LIND,9-3-3
MENA,6-9-6
STCLAIR,1-9-1
